Date,goldAM,goldPM,silver,platinumAM,platinumPM,palladiumAM,palladiumPM,Platinum,Palladium,Rhodium,Iridium,Ruthenium
2000-05-16,,,,,,,,510.0,570.0,1862.5,415.0,130.0
2000-05-17,,,,,,,,512.75,580.0,1925.0,415.0,130.0
2000-05-18,,,,,,,,518.75,577.5,1962.5,415.0,130.0
2000-05-19,,,,,,,,539.5,578.75,2000.0,415.0,130.0
2000-05-22,,,,,,,,554.25,582.5,2012.5,415.0,130.0
2000-05-23,,,,,,,,552.5,574.5,2025.0,415.0,130.0
2000-05-24,,,,,,,,568.25,577.5,2025.0,415.0,130.0
2000-05-25,,,,,,,,563.25,574.25,2037.5,415.0,130.0
2000-05-26,,,,,,,,549.5,569.0,2075.0,415.0,130.0
2000-05-29,,,,,,,,552.0,570.3333,2100.0,415.0,130.0
2000-05-30,,,,,,,,550.5,571.25,2100.0,415.0,131.25
2000-05-31,,,,,,,,554.75,576.25,2100.0,415.0,135.0
2000-06-01,,,,,,,,555.25,585.25,2100.0,415.0,135.0
2000-06-02,,,,,,,,556.75,588.0,2100.0,415.0,135.0
2000-06-05,,,,,,,,568.25,603.75,2100.0,415.0,135.0
2000-06-06,,,,,,,,569.0,621.0,2100.0,415.0,135.0
2000-06-07,,,,,,,,568.5,628.25,2125.0,415.0,135.0
2000-06-08,,,,,,,,554.0,646.5,2175.0,415.0,135.0
2000-06-09,,,,,,,,553.25,650.5,2200.0,415.0,135.0
2000-06-12,,,,,,,,553.75,649.75,2200.0,415.0,135.0
2000-06-13,,,,,,,,559.25,656.25,2200.0,415.0,135.0
2000-06-14,,,,,,,,555.25,668.75,2218.75,415.0,135.0
2000-06-15,,,,,,,,544.0,668.75,2268.75,415.0,135.0
2000-06-16,,,,,,,,546.0,681.25,2325.0,415.0,135.0
2000-06-19,,,,,,,,550.5,695.0,2362.5,415.0,135.0
2000-06-20,,,,,,,,564.25,694.75,2375.0,415.0,137.5
2000-06-21,,,,,,,,570.75,695.0,2375.0,415.0,140.0
2000-06-22,,,,,,,,570.75,679.5,2375.0,415.0,140.0
2000-06-23,,,,,,,,572.75,656.25,2375.0,415.0,142.5
2000-06-26,,,,,,,,570.5,665.5,2375.0,415.0,145.0
2000-06-27,,,,,,,,580.5,670.5,2375.0,415.0,150.0
2000-06-28,,,,,,,,575.25,657.5,2387.5,415.0,155.0
2000-06-29,,,,,,,,583.0,667.0,2425.0,415.0,155.0
2000-06-30,,,,,,,,571.5,656.25,2450.0,415.0,155.0
2000-07-03,,,,,,,,563.5,645.0,2450.0,415.0,155.0
2000-07-04,,,,,,,,556.0,631.5,2450.0,415.0,155.0
2000-07-05,,,,,,,,549.25,631.25,2450.0,415.0,155.0
2000-07-06,,,,,,,,542.75,631.5,2450.0,415.0,155.0
2000-07-07,,,,,,,,547.5,650.0,2450.0,415.0,155.0
2000-07-10,,,,,,,,553.0,668.0,2450.0,415.0,155.0
2000-07-11,,,,,,,,554.25,676.0,2450.0,415.0,157.5
2000-07-12,,,,,,,,554.0,675.25,2450.0,415.0,160.0
2000-07-13,,,,,,,,558.0,671.0,2450.0,415.0,160.0
2000-07-14,,,,,,,,563.25,677.0,2450.0,415.0,160.0
2000-07-17,,,,,,,,576.75,699.25,2450.0,415.0,160.0
2000-07-18,,,,,,,,585.25,717.0,2450.0,415.0,160.0
2000-07-19,,,,,,,,577.5,718.75,2450.0,415.0,160.0
2000-07-20,,,,,,,,577.75,720.75,2450.0,415.0,160.0
2000-07-21,,,,,,,,591.5,766.25,2450.0,415.0,162.5
2000-07-24,,,,,,,,583.5,776.75,2450.0,415.0,167.5
2000-07-25,,,,,,,,578.75,775.25,2450.0,415.0,170.0
2000-07-26,,,,,,,,570.75,772.75,2450.0,415.0,170.0
2000-07-27,,,,,,,,568.25,769.5,2450.0,415.0,170.0
2000-07-28,,,,,,,,567.25,770.0,2456.25,415.0,170.0
2000-07-31,,,,,,,,574.0,796.25,2481.25,415.0,170.0
2000-08-01,,,,,,,,593.0,836.25,2500.0,415.0,170.0
2000-08-02,,,,,,,,609.75,857.5,2512.5,415.0,170.0
2000-08-03,,,,,,,,601.25,846.5,2562.5,415.0,170.0
2000-08-04,,,,,,,,576.75,808.25,2600.0,415.0,170.0
2000-08-07,,,,,,,,574.5,773.25,2600.0,415.0,170.0
2000-08-08,,,,,,,,575.0,753.25,2575.0,415.0,170.0
2000-08-09,,,,,,,,584.5,793.75,2537.5,415.0,170.0
2000-08-10,,,,,,,,584.75,794.5,2493.75,415.0,170.0
2000-08-11,,,,,,,,582.5,800.75,2462.5,415.0,170.0
2000-08-14,,,,,,,,574.0,779.5,2437.5,415.0,170.0
2000-08-15,,,,,,,,572.5,757.0,2375.0,415.0,170.0
2000-08-16,,,,,,,,580.0,775.75,2325.0,415.0,170.0
2000-08-17,,,,,,,,576.75,765.25,2300.0,415.0,170.0
2000-08-18,,,,,,,,572.75,753.25,2287.5,415.0,170.0
2000-08-21,,,,,,,,572.75,750.75,2250.0,415.0,170.0
2000-08-22,,,,,,,,577.25,752.75,2212.5,415.0,170.0
2000-08-23,,,,,,,,576.75,748.25,2200.0,415.0,170.0
2000-08-24,,,,,,,,577.75,737.0,2200.0,415.0,170.0
2000-08-25,,,,,,,,579.75,731.5,2181.25,415.0,170.0
2000-08-28,,,,,,,,587.5,720.75,2150.0,415.0,170.0
2000-08-29,,,,,,,,591.75,722.75,2150.0,415.0,170.0
2000-08-30,,,,,,,,599.25,726.0,2143.75,415.0,170.0
2000-08-31,,,,,,,,594.75,725.25,2125.0,415.0,170.0
2000-09-01,,,,,,,,595.0,727.75,2125.0,415.0,170.0
2000-09-04,,,,,,,,613.25,734.5,2125.0,415.0,170.0
2000-09-05,,,,,,,,610.25,725.75,2125.0,415.0,170.0
2000-09-06,,,,,,,,610.75,734.5,2125.0,415.0,170.0
2000-09-07,,,,,,,,617.5,754.5,2125.0,415.0,170.0
2000-09-08,,,,,,,,614.5,772.75,2125.0,415.0,170.0
2000-09-11,,,,,,,,615.25,771.0,2118.75,415.0,170.0
2000-09-12,,,,,,,,611.75,766.0,2100.0,415.0,170.0
2000-09-13,,,,,,,,606.5,761.0,2062.5,415.0,170.0
2000-09-14,,,,,,,,598.75,744.75,2031.25,415.0,170.0
2000-09-15,,,,,,,,590.5,729.75,2000.0,415.0,170.0
2000-09-18,,,,,,,,596.5,732.0,1975.0,415.0,170.0
2000-09-19,,,,,,,,597.25,726.25,1950.0,415.0,170.0
2000-09-20,,,,,,,,596.5,730.5,1950.0,415.0,170.0
2000-09-21,,,,,,,,589.5,726.25,1950.0,415.0,170.0
2000-09-22,,,,,,,,589.0,735.5,1950.0,415.0,170.0
2000-09-25,,,,,,,,587.0,737.25,1937.5,415.0,170.0
2000-09-26,,,,,,,,581.75,723.5,1900.0,415.0,170.0
2000-09-27,,,,,,,,571.0,723.5,1862.5,415.0,170.0
2000-09-28,,,,,,,,577.5,726.75,1775.0,415.0,170.0
2000-09-29,,,,,,,,578.5,722.25,1712.5,415.0,170.0
2000-10-02,,,,,,,,577.0,722.0,1700.0,415.0,170.0
2000-10-03,,,,,,,,573.75,723.25,1681.25,415.0,170.0
2000-10-04,,,,,,,,573.5,735.5,1637.5,415.0,170.0
2000-10-05,,,,,,,,574.5,741.0,1625.0,415.0,170.0
2000-10-06,,,,,,,,583.5,747.0,1625.0,415.0,170.0
2000-10-09,,,,,,,,584.5,748.5,1625.0,415.0,170.0
2000-10-10,,,,,,,,585.0,741.5,1625.0,415.0,170.0
2000-10-11,,,,,,,,586.25,742.25,1625.0,415.0,170.0
2000-10-12,,,,,,,,588.5,745.0,1631.25,415.0,170.0
2000-10-13,,,,,,,,589.75,744.75,1650.0,415.0,170.0
2000-10-16,,,,,,,,585.5,744.0,1650.0,415.0,170.0
2000-10-17,,,,,,,,579.25,742.0,1650.0,415.0,170.0
2000-10-18,,,,,,,,579.0,743.5,1650.0,415.0,170.0
2000-10-19,,,,,,,,584.25,748.5,1650.0,415.0,170.0
2000-10-20,,,,,,,,593.5,763.25,1650.0,415.0,170.0
2000-10-23,,,,,,,,592.25,761.75,1650.0,415.0,170.0
2000-10-24,,,,,,,,586.0,763.0,1650.0,415.0,170.0
2000-10-25,,,,,,,,580.25,759.0,1650.0,415.0,170.0
2000-10-26,,,,,,,,582.5,758.25,1662.5,415.0,168.5
2000-10-27,,,,,,,,580.0,758.5,1687.5,415.0,167.0
2000-10-30,,,,,,,,580.25,759.5,1750.0,415.0,167.0
2000-10-31,,,,,,,,582.75,760.5,1750.0,415.0,167.0
2000-11-01,,,,,,,,590.25,780.25,1750.0,415.0,167.0
2000-11-02,,,,,,,,594.0,784.0,1768.75,415.0,165.5
2000-11-03,,,,,,,,605.25,799.75,1850.0,415.0,164.0
2000-11-06,,,,,,,,600.25,792.25,1943.75,415.0,164.0
2000-11-07,,,,,,,,595.5,783.0,2037.5,415.0,164.0
2000-11-08,,,,,,,,602.0,789.75,2162.5,415.0,162.0
2000-11-09,,,,,,,,603.0,789.0,2200.0,415.0,160.0
2000-11-10,,,,,,,,606.0,792.0,2200.0,415.0,160.0
2000-11-13,,,,,,,,602.25,788.75,2175.0,415.0,160.0
2000-11-14,,,,,,,,595.75,783.0,2137.5,415.0,160.0
2000-11-15,,,,,,,,597.25,788.0,2125.0,415.0,160.0
2000-11-16,,,,,,,,593.25,786.75,2112.5,415.0,160.0
2000-11-17,,,,,,,,590.5,786.0,2087.5,415.0,160.0
2000-11-20,,,,,,,,596.0,790.25,2062.5,415.0,160.0
2000-11-21,,,,,,,,597.0,791.0,2050.0,415.0,160.0
2000-11-22,,,,,,,,591.5,791.0,2050.0,415.0,160.0
2000-11-23,,,,,,,,591.0,792.5,2037.5,415.0,160.0
2000-11-24,,,,,,,,591.0,790.5,2025.0,415.0,160.0
2000-11-27,,,,,,,,590.75,792.75,2025.0,415.0,160.0
2000-11-28,,,,,,,,603.5,801.75,2025.0,415.0,160.0
2000-11-29,,,,,,,,602.75,806.5,2037.5,415.0,160.0
2000-11-30,,,,,,,,606.75,813.0,2050.0,415.0,160.0
2000-12-01,,,,,,,,609.25,823.75,2050.0,415.0,160.0
2000-12-04,,,,,,,,619.5,854.25,2050.0,415.0,160.0
2000-12-05,,,,,,,,623.5,884.25,2062.5,415.0,160.0
2000-12-06,,,,,,,,608.0,863.75,2075.0,415.0,160.0
2000-12-07,,,,,,,,606.25,869.75,2075.0,415.0,160.0
2000-12-08,,,,,,,,612.0,911.0,2075.0,415.0,160.0
2000-12-11,,,,,,,,614.75,913.75,2075.0,415.0,160.0
2000-12-12,,,,,,,,620.75,928.0,2075.0,415.0,160.0
2000-12-13,,,,,,,,627.0,940.25,2075.0,415.0,160.0
2000-12-14,,,,,,,,615.0,908.25,2075.0,415.0,160.0
2000-12-15,,,,,,,,618.5,940.0,2075.0,415.0,160.0
2000-12-18,,,,,,,,608.5,944.75,2075.0,415.0,160.0
2000-12-19,,,,,,,,606.75,943.25,2075.0,415.0,160.0
2000-12-20,,,,,,,,608.75,929.0,2075.0,415.0,160.0
2000-12-21,,,,,,,,613.5,952.25,2075.0,415.0,160.0
2000-12-22,,,,,,,,614.75,961.25,2075.0,415.0,160.0
2000-12-26,,,,,,,,612.0,965.0,2075.0,415.0,160.0
2000-12-27,,,,,,,,614.25,971.25,2056.25,415.0,160.0
2000-12-28,,,,,,,,618.5,975.0,2025.0,415.0,160.0
2000-12-29,,,,,,,,618.75,962.5,2025.0,415.0,160.0
2001-01-02,,,,,,,,614.25,964.25,2025.0,415.0,160.0
2001-01-03,,,,,,,,615.5,980.5,2025.0,415.0,160.0
2001-01-04,,,,,,,,630.0,1000.0,2025.0,415.0,160.0
2001-01-05,,,,,,,,626.75,989.25,2025.0,415.0,160.0
2001-01-08,,,,,,,,625.75,1003.75,2025.0,415.0,160.0
2001-01-09,,,,,,,,638.75,1042.5,2025.0,415.0,160.0
2001-01-10,,,,,,,,638.75,1053.75,2031.25,415.0,160.0
2001-01-11,,,,,,,,644.75,1100.0,2081.25,415.0,160.0
2001-01-12,,,,,,,,637.0,1075.0,2137.5,415.0,160.0
2001-01-15,,,,,,,,643.25,1078.75,2150.0,415.0,160.0
2001-01-16,,,,,,,,643.0,1073.75,2150.0,415.0,160.0
2001-01-17,,,,,,,,634.25,1053.75,2175.0,415.0,160.0
2001-01-18,,,,,,,,617.5,1036.25,2200.0,415.0,160.0
2001-01-19,,,,,,,,617.75,1061.25,2200.0,415.0,160.0
2001-01-22,,,,,,,,627.0,1091.25,2200.0,415.0,160.0
2001-01-23,,,,,,,,625.0,1096.25,2200.0,415.0,160.0
2001-01-24,,,,,,,,616.5,1085.0,2200.0,415.0,160.0
2001-01-25,,,,,,,,615.0,1090.0,2200.0,415.0,160.0
2001-01-26,,,,,,,,620.0,1105.0,2200.0,415.0,160.0
2001-01-29,,,,,,,,615.0,1103.75,2212.5,415.0,159.0
2001-01-30,,,,,,,,606.25,1082.5,2225.0,415.0,158.0
2001-01-31,,,,,,,,607.0,1071.25,2225.0,415.0,158.0
2001-02-01,,,,,,,,604.0,1070.0,2225.0,415.0,158.0
2001-02-02,,,,,,,,600.0,1073.75,2225.0,415.0,158.0
2001-02-05,,,,,,,,602.75,1078.75,2225.0,415.0,158.0
2001-02-06,,,,,,,,608.0,1092.5,2231.25,415.0,158.0
2001-02-07,,,,,,,,609.0,1088.75,2250.0,415.0,158.0
2001-02-08,,,,,,,,606.0,1080.0,2250.0,415.0,158.0
2001-02-09,,,,,,,,598.25,1050.0,2250.0,415.0,158.0
2001-02-12,,,,,,,,598.75,1020.0,2250.0,415.0,158.0
2001-02-13,,,,,,,,596.25,988.75,2250.0,415.0,158.0
2001-02-14,,,,,,,,598.75,995.0,2250.0,415.0,158.0
2001-02-15,,,,,,,,598.0,987.5,2262.5,415.0,158.0
2001-02-16,,,,,,,,600.25,997.5,2275.0,415.0,158.0
2001-02-19,,,,,,,,604.5,993.75,2275.0,415.0,158.0
2001-02-20,,,,,,,,606.25,988.0,2275.0,415.0,158.0
2001-02-21,,,,,,,,610.5,976.25,2287.5,415.0,158.0
2001-02-22,,,,,,,,605.5,940.0,2300.0,415.0,158.0
2001-02-23,,,,,,,,601.5,893.75,2300.0,415.0,158.0
2001-02-26,,,,,,,,605.75,868.75,2300.0,415.0,158.0
2001-02-27,,,,,,,,609.5,866.25,2293.75,415.0,158.0
2001-02-28,,,,,,,,614.5,858.75,2275.0,415.0,158.0
2001-03-01,,,,,,,,611.0,842.5,2275.0,415.0,158.0
2001-03-02,,,,,,,,599.25,802.5,2268.75,415.0,158.0
2001-03-05,,,,,,,,582.25,776.25,2243.75,415.0,158.0
2001-03-06,,,,,,,,585.25,777.5,2212.5,415.0,158.0
2001-03-07,,,,,,,,587.5,781.25,2156.25,415.0,158.0
2001-03-08,,,,,,,,596.25,808.75,2087.5,415.0,158.0
2001-03-09,,,,,,,,604.25,836.25,2000.0,415.0,156.5
2001-03-12,,,,,,,,600.0,822.5,2000.0,415.0,155.0
2001-03-13,,,,,,,,591.0,791.25,2000.0,415.0,154.25
2001-03-14,,,,,,,,592.75,801.25,2000.0,415.0,152.0
2001-03-15,,,,,,,,594.0,805.0,2000.0,415.0,152.0
2001-03-16,,,,,,,,589.25,809.25,2012.5,415.0,152.0
2001-03-19,,,,,,,,587.5,813.75,2037.5,415.0,152.0
2001-03-20,,,,,,,,584.5,810.0,2050.0,415.0,152.0
2001-03-21,,,,,,,,584.25,795.0,2062.5,415.0,152.0
2001-03-22,,,,,,,,583.0,785.0,2075.0,415.0,152.0
2001-03-23,,,,,,,,578.25,780.5,2075.0,415.0,152.0
2001-03-26,,,,,,,,578.75,778.5,2075.0,415.0,152.0
2001-03-27,,,,,,,,581.5,780.75,2075.0,415.0,152.0
2001-03-28,,,,,,,,582.0,777.5,2062.5,415.0,152.0
2001-03-29,,,,,,,,575.75,758.75,2050.0,415.0,152.0
2001-03-30,,,,,,,,566.0,746.25,2050.0,415.0,151.0
2001-04-02,,,,,,,,560.25,741.25,2031.25,415.0,150.0
2001-04-03,,,,,,,,565.5,730.0,2000.0,415.0,150.0
2001-04-04,,,,,,,,577.75,707.5,1987.5,415.0,150.0
2001-04-05,,,,,,,,580.0,699.0,1950.0,415.0,145.0
2001-04-06,,,,,,,,573.75,693.75,1937.5,415.0,145.0
2001-04-09,,,,,,,,576.25,691.25,1925.0,415.0,145.0
2001-04-10,,,,,,,,581.0,687.5,1925.0,415.0,145.0
2001-04-11,,,,,,,,582.0,678.75,1925.0,415.0,145.0
2001-04-12,,,,,,,,595.0,667.0,1925.0,415.0,145.0
2001-04-16,,,,,,,,612.0,665.0,1925.0,415.0,145.0
2001-04-17,,,,,,,,629.5,688.75,1918.75,415.0,142.5
2001-04-18,,,,,,,,631.75,760.0,1900.0,415.0,140.0
2001-04-19,,,,,,,,626.5,743.75,1893.75,415.0,140.0
2001-04-20,,,,,,,,625.25,713.75,1862.5,415.0,140.0
2001-04-23,,,,,,,,621.0,714.5,1850.0,415.0,140.0
2001-04-24,,,,,,,,614.25,727.5,1850.0,415.0,140.0
2001-04-25,,,,,,,,611.5,715.0,1850.0,415.0,140.0
2001-04-26,,,,,,,,607.0,713.75,1850.0,415.0,140.0
2001-04-27,,,,,,,,601.0,706.25,1850.0,415.0,140.0
2001-04-30,,,,,,,,597.5,692.5,1850.0,415.0,140.0
2001-05-01,,,,,,,,603.5,690.0,1850.0,415.0,140.0
2001-05-02,,,,,,,,604.5,683.75,1850.0,415.0,140.0
2001-05-03,,,,,,,,615.5,680.0,1850.0,415.0,140.0
2001-05-04,,,,,,,,626.25,682.5,1850.0,415.0,140.0
2001-05-07,,,,,,,,615.75,685.0,1850.0,415.0,140.0
2001-05-08,,,,,,,,608.25,682.5,1850.0,415.0,140.0
2001-05-09,,,,,,,,606.75,678.75,1850.0,415.0,140.0
2001-05-10,,,,,,,,610.0,671.25,1850.0,415.0,140.0
2001-05-11,,,,,,,,609.25,663.75,1850.0,415.0,140.0
2001-05-14,,,,,,,,608.5,656.25,1850.0,415.0,140.0
2001-05-15,,,,,,,,607.75,637.5,1850.0,415.0,140.0
2001-05-16,,,,,,,,610.25,647.5,1850.0,415.0,140.0
2001-05-17,,,,,,,,613.25,647.5,1850.0,415.0,140.0
2001-05-18,,,,,,,,615.25,655.0,1850.0,415.0,140.0
2001-05-21,,,,,,,,621.5,663.75,1850.0,415.0,140.0
2001-05-22,,,,,,,,620.0,661.25,1850.0,415.0,140.0
2001-05-23,,,,,,,,617.0,655.0,1850.0,415.0,140.0
2001-05-24,,,,,,,,617.0,650.75,1850.0,415.0,140.0
2001-05-25,,,,,,,,619.5,656.5,1837.5,415.0,140.0
2001-05-28,,,,,,,,620.6667,665.0,1825.0,415.0,140.0
2001-05-29,,,,,,,,621.0,667.5,1825.0,415.0,140.0
2001-05-30,,,,,,,,618.75,667.5,1825.0,415.0,140.0
2001-05-31,,,,,,,,611.5,657.5,1812.5,415.0,140.0
2001-06-01,,,,,,,,600.0,651.25,1800.0,415.0,140.0
2001-06-04,,,,,,,,593.75,647.5,1793.75,415.0,140.0
2001-06-05,,,,,,,,592.25,642.5,1768.75,415.0,140.0
2001-06-06,,,,,,,,587.25,635.5,1743.75,415.0,140.0
2001-06-07,,,,,,,,589.75,630.0,1718.75,415.0,140.0
2001-06-08,,,,,,,,593.0,624.25,1700.0,415.0,140.0
2001-06-11,,,,,,,,594.0,623.0,1700.0,415.0,140.0
2001-06-12,,,,,,,,584.25,615.5,1687.5,415.0,140.0
2001-06-13,,,,,,,,582.0,605.75,1675.0,415.0,140.0
2001-06-14,,,,,,,,581.5,606.25,1675.0,415.0,140.0
2001-06-15,,,,,,,,582.0,608.25,1675.0,415.0,140.0
2001-06-18,,,,,,,,583.75,612.75,1687.5,415.0,140.0
2001-06-19,,,,,,,,580.75,612.75,1700.0,415.0,140.0
2001-06-20,,,,,,,,582.0,620.5,1712.5,415.0,140.0
2001-06-21,,,,,,,,585.25,628.5,1725.0,415.0,140.0
2001-06-22,,,,,,,,580.0,622.75,1725.0,415.0,140.0
2001-06-25,,,,,,,,576.5,616.0,1725.0,415.0,140.0
2001-06-26,,,,,,,,573.5,613.25,1725.0,415.0,140.0
2001-06-27,,,,,,,,571.5,611.0,1732.5,415.0,140.0
2001-06-28,,,,,,,,567.25,607.0,1740.0,415.0,140.0
2001-06-29,,,,,,,,562.25,600.25,1740.0,415.0,140.0
2001-07-02,,,,,,,,562.5,602.0,1740.0,415.0,140.0
2001-07-03,,,,,,,,559.5,598.5,1740.0,415.0,140.0
2001-07-04,,,,,,,,559.75,591.25,1740.0,415.0,140.0
2001-07-05,,,,,,,,559.25,590.5,1740.0,415.0,140.0
2001-07-06,,,,,,,,554.0,582.0,1740.0,415.0,140.0
2001-07-09,,,,,,,,562.5,577.75,1740.0,415.0,139.25
2001-07-10,,,,,,,,558.25,572.25,1740.0,415.0,137.0
2001-07-11,,,,,,,,557.0,566.75,1740.0,415.0,137.0
2001-07-12,,,,,,,,563.75,568.0,1740.0,415.0,137.0
2001-07-13,,,,,,,,560.75,566.25,1735.0,415.0,137.0
2001-07-16,,,,,,,,554.5,554.5,1730.0,415.0,137.0
2001-07-17,,,,,,,,551.5,541.5,1725.0,415.0,137.0
2001-07-18,,,,,,,,532.75,523.75,1712.5,415.0,137.0
2001-07-19,,,,,,,,519.25,515.75,1700.0,415.0,137.0
2001-07-20,,,,,,,,512.0,507.75,1691.25,415.0,137.0
2001-07-23,,,,,,,,501.25,485.5,1675.0,415.0,137.0
2001-07-24,,,,,,,,498.75,472.5,1657.5,415.0,137.0
2001-07-25,,,,,,,,505.5,466.5,1630.0,415.0,137.0
2001-07-26,,,,,,,,508.0,465.75,1630.0,415.0,137.0
2001-07-27,,,,,,,,506.5,464.25,1630.0,415.0,137.0
2001-07-30,,,,,,,,500.25,453.5,1622.5,415.0,137.0
2001-07-31,,,,,,,,476.5,438.5,1607.5,415.0,137.0
2001-08-01,,,,,,,,474.0,458.75,1600.0,415.0,137.0
2001-08-02,,,,,,,,474.25,470.5,1600.0,415.0,137.0
2001-08-03,,,,,,,,481.5,481.25,1600.0,415.0,137.0
2001-08-06,,,,,,,,478.5,480.0,1600.0,415.0,137.0
2001-08-07,,,,,,,,453.5,455.0,1600.0,415.0,137.0
2001-08-08,,,,,,,,441.25,441.25,1600.0,415.0,137.0
2001-08-09,,,,,,,,439.0,447.0,1600.0,415.0,137.0
2001-08-10,,,,,,,,444.25,463.0,1600.0,415.0,137.0
2001-08-13,,,,,,,,454.25,475.5,1600.0,415.0,137.0
2001-08-14,,,,,,,,447.5,467.0,1600.0,415.0,137.0
2001-08-15,,,,,,,,434.5,449.5,1590.0,415.0,137.0
2001-08-16,,,,,,,,425.5,442.75,1572.5,415.0,137.0
2001-08-17,,,,,,,,447.25,450.0,1545.0,415.0,137.0
2001-08-20,,,,,,,,446.25,449.5,1540.0,415.0,137.0
2001-08-21,,,,,,,,439.75,447.75,1525.0,415.0,135.5
2001-08-22,,,,,,,,448.0,450.5,1490.0,415.0,134.0
2001-08-23,,,,,,,,460.0,453.5,1458.75,415.0,134.0
2001-08-24,,,,,,,,461.5,446.0,1417.5,415.0,134.0
2001-08-27,,,,,,,,460.25,450.0,1407.5,415.0,134.0
2001-08-28,,,,,,,,461.25,454.75,1400.0,415.0,132.0
2001-08-29,,,,,,,,466.25,477.75,1400.0,415.0,130.0
2001-08-30,,,,,,,,452.5,466.0,1400.0,415.0,130.0
2001-08-31,,,,,,,,443.5,451.25,1400.0,415.0,130.0
2001-09-03,,,,,,,,444.25,459.5,1400.0,415.0,130.0
2001-09-04,,,,,,,,443.5,459.0,1400.0,415.0,130.0
2001-09-05,,,,,,,,445.0,461.5,1387.5,415.0,130.0
2001-09-06,,,,,,,,443.75,463.25,1362.5,415.0,130.0
2001-09-07,,,,,,,,443.5,460.75,1332.5,415.0,130.0
2001-09-10,,,,,,,,446.75,460.0,1292.5,415.0,130.0
2001-09-11,,,,,,,,445.25,461.25,1260.0,415.0,130.0
2001-09-12,,,,,,,,464.5,478.75,1250.0,415.0,130.0
2001-09-13,,,,,,,,456.0,466.25,1250.0,415.0,130.0
2001-09-14,,,,,,,,469.75,459.5,1250.0,415.0,130.0
2001-09-17,,,,,,,,484.0,472.5,1287.5,415.0,130.0
2001-09-18,,,,,,,,488.25,470.0,1325.0,415.0,130.0
2001-09-19,,,,,,,,489.5,470.0,1325.0,415.0,130.0
2001-09-20,,,,,,,,496.0,464.75,1318.75,415.0,130.0
2001-09-21,,,,,,,,494.5,457.0,1300.0,415.0,125.0
2001-09-24,,,,,,,,487.5,445.25,1293.75,415.0,125.0
2001-09-25,,,,,,,,467.75,432.0,1268.75,415.0,124.25
2001-09-26,,,,,,,,447.25,418.75,1231.25,415.0,122.0
2001-09-27,,,,,,,,446.0,396.75,1181.25,415.0,122.0
2001-09-28,,,,,,,,437.5,377.25,1131.25,415.0,122.0
2001-10-01,,,,,,,,429.0,345.0,1075.0,415.0,118.0
2001-10-02,,,,,,,,417.0,323.5,1037.5,415.0,118.0
2001-10-03,,,,,,,,432.0,342.5,1025.0,415.0,118.0
2001-10-04,,,,,,,,436.0,350.0,1025.0,415.0,118.0
2001-10-05,,,,,,,,444.0,347.5,1025.0,415.0,118.0
2001-10-08,,,,,,,,445.0,352.5,1025.0,415.0,118.0
2001-10-09,,,,,,,,436.25,350.5,1025.0,415.0,116.5
2001-10-10,,,,,,,,428.0,348.75,1025.0,415.0,115.0
2001-10-11,,,,,,,,432.25,350.75,1025.0,415.0,115.0
2001-10-12,,,,,,,,444.25,355.5,1025.0,415.0,110.0
2001-10-15,,,,,,,,467.75,364.25,1025.0,415.0,105.0
2001-10-16,,,,,,,,462.25,362.0,1025.0,415.0,105.0
2001-10-17,,,,,,,,444.5,342.5,1018.75,415.0,105.0
2001-10-18,,,,,,,,439.75,333.75,1000.0,415.0,105.0
2001-10-19,,,,,,,,433.75,327.5,975.0,415.0,105.0
2001-10-22,,,,,,,,434.5,323.75,893.75,415.0,105.0
2001-10-23,,,,,,,,429.0,323.75,825.0,415.0,105.0
2001-10-24,,,,,,,,430.75,327.0,825.0,415.0,105.0
2001-10-25,,,,,,,,421.5,322.0,800.0,415.0,105.0
2001-10-26,,,,,,,,424.0,325.25,793.75,415.0,103.75
2001-10-29,,,,,,,,434.5,342.0,775.0,415.0,100.0
2001-10-30,,,,,,,,431.25,346.25,775.0,415.0,100.0
2001-10-31,,,,,,,,429.25,332.0,775.0,415.0,100.0
2001-11-01,,,,,,,,422.25,321.25,775.0,415.0,100.0
2001-11-02,,,,,,,,425.75,327.75,762.5,415.0,100.0
2001-11-05,,,,,,,,425.25,333.25,743.75,415.0,100.0
2001-11-06,,,,,,,,425.75,330.5,718.75,415.0,100.0
2001-11-07,,,,,,,,421.25,330.0,700.0,415.0,100.0
2001-11-08,,,,,,,,420.0,329.0,700.0,415.0,100.0
2001-11-09,,,,,,,,423.25,328.5,693.75,415.0,100.0
2001-11-12,,,,,,,,430.0,329.25,675.0,413.75,98.75
2001-11-13,,,,,,,,439.5,333.25,675.0,410.0,95.0
2001-11-14,,,,,,,,430.0,319.5,675.0,410.0,95.0
2001-11-15,,,,,,,,428.75,322.0,675.0,410.0,95.0
2001-11-16,,,,,,,,427.5,330.0,681.25,410.0,95.0
2001-11-19,,,,,,,,431.0,341.25,718.75,410.0,95.0
2001-11-20,,,,,,,,441.5,340.0,812.5,410.0,95.0
2001-11-21,,,,,,,,445.0,336.25,875.0,410.0,95.0
2001-11-22,,,,,,,,442.6667,335.3333,916.6667,410.0,95.0
2001-11-23,,,,,,,,439.6667,333.0,950.0,410.0,95.0
2001-11-26,,,,,,,,439.0,333.75,962.5,406.25,92.5
